Row ID,Order ID,Order Year,Order Month,Order Day,Dispatch Year,Dispatch Month,Dispatch Day,Delivery Mode,Customer ID,Customer Name,Segment,City,State/Province,Country\Region,Sales Region,Product ID,Category,Sub-Category,Discount,Product,Sales,Quantity,Profit
7526,HT-2017-102596,2017,8,2,2017,8,8,Standard Class,VA-21445,Valentina Acuna,Corporate,Carrefour,Ouest,Haiti,LATAM - Caribbean,FUR-TA-10002467,Furniture,Tables,0.4,"Lesro Conference Table, Adjustable Height",167.4,5,-111.6
7527,HT-2017-102596,2017,8,2,2017,8,8,Standard Class,VA-21445,Valentina Acuna,Corporate,Carrefour,Ouest,Haiti,LATAM - Caribbean,OFF-ST-10002506,Office Supplies,Storage,0.7,"Smead Lockers, Blue",1318.68,6,-2418.12
7528,HT-2017-102596,2017,8,2,2017,8,8,Standard Class,VA-21445,Valentina Acuna,Corporate,Carrefour,Ouest,Haiti,LATAM - Caribbean,OFF-AR-10000124,Office Supplies,Art,0.4,"Binney & Smith Highlighters, Fluorescent",32.64,1,-4.36
7529,CU-2017-152100,2017,7,24,2017,7,31,Standard Class,PC-19840,Pamela Casanova,Consumer,Santiago de Cuba,Santiago de Cuba,Cuba,LATAM - Caribbean,TEC-PH-10001664,Technology,Phones,0,"Motorola Office Telephone, VoIP",2323.2,2,859.2
7530,CU-2017-152100,2017,7,24,2017,7,31,Standard Class,PC-19840,Pamela Casanova,Consumer,Santiago de Cuba,Santiago de Cuba,Cuba,LATAM - Caribbean,OFF-BI-10000972,Office Supplies,Binders,0,"Acco 3-Hole Punch, Economy",333,3,79.8
7531,GT-2017-158624,2017,7,23,2017,7,27,Standard Class,HT-16015,Hugo Tomás,Consumer,Mixco,Guatemala,Guatemala,LATAM - Central,OFF-AR-10003247,Office Supplies,Art,0,"Boston Highlighters, Water Color",85.4,1,42.6
7532,GT-2017-158624,2017,7,23,2017,7,27,Standard Class,HT-16015,Hugo Tomás,Consumer,Mixco,Guatemala,Guatemala,LATAM - Central,FUR-FU-10004516,Furniture,Furnishings,0,"Deflect-O Frame, Black",1036.8,3,41.4
7533,GT-2017-158624,2017,7,23,2017,7,27,Standard Class,HT-16015,Hugo Tomás,Consumer,Mixco,Guatemala,Guatemala,LATAM - Central,OFF-SU-10002342,Office Supplies,Supplies,0,"Kleencut Scissors, Steel",18220.8,6,4008
7534,MX-2015-140536,2015,11,24,2015,11,25,First Class,AR-11410,Arturo Rocarte,Consumer,Acayucan,Veracruz,Mexico,LATAM - North,TEC-MA-10002771,Technology,Machines,0.002,"StarTech Inkjet, White",1899.39,2,814.1936
7535,GT-2017-167808,2017,6,26,2017,6,26,Same Day,AL-11035,Ane Lomeli,Consumer,Chimaltenango,Chimaltenango,Guatemala,LATAM - Central,FUR-CH-10000133,Furniture,Chairs,0,"Harbour Creations Steel Folding Chair, Black",479.2,4,196
7536,GT-2017-167808,2017,6,26,2017,6,26,Same Day,AL-11035,Ane Lomeli,Consumer,Chimaltenango,Chimaltenango,Guatemala,LATAM - Central,OFF-AP-10004183,Office Supplies,Appliances,0,"Breville Microwave, Red",206.8,2,55.6
7537,NI-2018-150343,2018,9,26,2018,10,2,Standard Class,DG-13435,Diana García,Consumer,Managua,Managua,Nicaragua,LATAM - Central,OFF-AR-10003066,Office Supplies,Art,0,"Sanford Markers, Water Color",391,5,156
7538,MX-2015-144827,2015,7,30,2015,8,1,Second Class,FB-14590,Flavia Bravo,Corporate,Ciudad de México,Distrito Federal,Mexico,LATAM - North,OFF-BI-10002738,Office Supplies,Binders,0,"Acco Index Tab, Clear",704.4,6,253.2
7539,MX-2015-144827,2015,7,30,2015,8,1,Second Class,FB-14590,Flavia Bravo,Corporate,Ciudad de México,Distrito Federal,Mexico,LATAM - North,OFF-ST-10004482,Office Supplies,Storage,0.2,"Rogers Shelving, Industrial",4704.8,5,58.8
7540,MX-2015-144827,2015,7,30,2015,8,1,Second Class,FB-14590,Flavia Bravo,Corporate,Ciudad de México,Distrito Federal,Mexico,LATAM - North,FUR-BO-10003103,Furniture,Bookcases,0,"Ikea Classic Bookcase, Metal",430.8,6,171.6
7541,MX-2015-144827,2015,7,30,2015,8,1,Second Class,FB-14590,Flavia Bravo,Corporate,Ciudad de México,Distrito Federal,Mexico,LATAM - North,OFF-ST-10002172,Office Supplies,Storage,0.4,"Fellowes Trays, Blue",1320.48,3,-374.52
7542,TT-2017-109750,2017,12,4,2017,12,6,Second Class,MC-18445,Marcel Corral,Home Office,San Fernando,San Fernando,Trinidad and Tobago,LATAM - Caribbean,FUR-CH-10001237,Furniture,Chairs,0,"Hon Swivel Stool, Black",658.8,2,46
7543,TT-2017-109750,2017,12,4,2017,12,6,Second Class,MC-18445,Marcel Corral,Home Office,San Fernando,San Fernando,Trinidad and Tobago,LATAM - Caribbean,TEC-AC-10004808,Technology,Accessories,0.7,"Memorex Router, Erganomic",1483.92,3,-1484.28
7544,TT-2017-109750,2017,12,4,2017,12,6,Second Class,MC-18445,Marcel Corral,Home Office,San Fernando,San Fernando,Trinidad and Tobago,LATAM - Caribbean,OFF-BI-10000440,Office Supplies,Binders,0,"Acco Index Tab, Economy",283.2,3,141.6
7545,SV-2017-130204,2017,6,25,2017,6,30,Standard Class,VO-21520,Vera Olmos,Consumer,San Salvador,San Salvador,El Salvador,LATAM - Central,OFF-SU-10004087,Office Supplies,Supplies,0,"Elite Scissors, Steel",12689.6,4,5836.8
7546,SV-2017-130204,2017,6,25,2017,6,30,Standard Class,VO-21520,Vera Olmos,Consumer,San Salvador,San Salvador,El Salvador,LATAM - Central,TEC-CO-10004034,Technology,Copiers,0.002,"Canon Fax Machine, High-Speed",4894.59,6,333.3912
7547,SV-2017-130204,2017,6,25,2017,6,30,Standard Class,VO-21520,Vera Olmos,Consumer,San Salvador,San Salvador,El Salvador,LATAM - Central,OFF-BI-10000081,Office Supplies,Binders,0,"Ibico Index Tab, Clear",145.6,2,72.8
7548,SV-2017-130204,2017,6,25,2017,6,30,Standard Class,VO-21520,Vera Olmos,Consumer,San Salvador,San Salvador,El Salvador,LATAM - Central,OFF-EN-10003785,Office Supplies,Envelopes,0,"GlobeWeis Mailers, Set of 50",168.6,1,75.8
7549,SV-2017-130204,2017,6,25,2017,6,30,Standard Class,VO-21520,Vera Olmos,Consumer,San Salvador,San Salvador,El Salvador,LATAM - Central,FUR-TA-10004649,Furniture,Tables,0,"Barricks Round Table, Rectangular",1035.6,3,341.4
7550,SV-2017-130204,2017,6,25,2017,6,30,Standard Class,VO-21520,Vera Olmos,Consumer,San Salvador,San Salvador,El Salvador,LATAM - Central,OFF-AR-10003005,Office Supplies,Art,0,"Boston Markers, Fluorescent",209.4,3,48
7551,MX-2016-115070,2016,4,17,2016,4,21,Standard Class,ED-14065,Elba Durán,Consumer,San Pablo de las Salinas,México,Mexico,LATAM - North,FUR-FU-10004614,Furniture,Furnishings,0,"Rubbermaid Frame, Black",1658,5,447
7552,MX-2016-115070,2016,4,17,2016,4,21,Standard Class,ED-14065,Elba Durán,Consumer,San Pablo de las Salinas,México,Mexico,LATAM - North,OFF-BI-10001124,Office Supplies,Binders,0,"Ibico Binder Covers, Clear",182.8,2,16.4
7553,MX-2016-115070,2016,4,17,2016,4,21,Standard Class,ED-14065,Elba Durán,Consumer,San Pablo de las Salinas,México,Mexico,LATAM - North,OFF-AR-10002156,Office Supplies,Art,0,"Stanley Highlighters, Blue",7996,4,3357.6
7554,BR-2018-164602,2018,4,16,2018,4,20,Standard Class,JV-17080,Justina Vaca,Consumer,São Paulo,São Paulo,Brazil,LATAM - South,OFF-AR-10000091,Office Supplies,Art,0,"BIC Highlighters, Water Color",1212,6,278.4
7555,BR-2018-164602,2018,4,16,2018,4,20,Standard Class,JV-17080,Justina Vaca,Consumer,São Paulo,São Paulo,Brazil,LATAM - South,OFF-AR-10003012,Office Supplies,Art,0,"Sanford Markers, Easy-Erase",132.6,3,63.6
7556,MX-2016-159674,2016,2,10,2016,2,17,Standard Class,FV-14860,Flavio Vergara,Corporate,Nicolás Romero,México,Mexico,LATAM - North,OFF-BI-10002047,Office Supplies,Binders,0,"Acco Index Tab, Durable",485,5,101
7557,VE-2018-165001,2018,11,22,2018,11,28,Standard Class,RF-20395,Ricardo Franco,Consumer,Caracas,Distrito Capital,Venezuela,LATAM - South,TEC-MA-10004655,Technology,Machines,0.402,"Konica Receipt Printer, White",2858.92,3,-439.8816
7558,VE-2018-165001,2018,11,22,2018,11,28,Standard Class,RF-20395,Ricardo Franco,Consumer,Caracas,Distrito Capital,Venezuela,LATAM - South,OFF-PA-10002652,Office Supplies,Paper,0.4,"Eaton Note Cards, Premium",5789.76,4,-1255.04
7559,CU-2016-169761,2016,1,19,2016,1,21,Second Class,IO-16315,Imanol Orellana,Consumer,Nueva Gerona,Isla de la Juventud,Cuba,LATAM - Caribbean,OFF-EN-10002406,Office Supplies,Envelopes,0,"Kraft Business Envelopes, Recycled",349.8,3,90.6
7560,CU-2016-169761,2016,1,19,2016,1,21,Second Class,IO-16315,Imanol Orellana,Consumer,Nueva Gerona,Isla de la Juventud,Cuba,LATAM - Caribbean,OFF-BI-10003642,Office Supplies,Binders,0,"Wilson Jones Binder, Economy",979.2,8,273.6
7561,CU-2016-169761,2016,1,19,2016,1,21,Second Class,IO-16315,Imanol Orellana,Consumer,Nueva Gerona,Isla de la Juventud,Cuba,LATAM - Caribbean,OFF-AR-10002165,Office Supplies,Art,0,"Boston Sketch Pad, Fluorescent",6221.4,3,2986.2
7562,CU-2016-169761,2016,1,19,2016,1,21,Second Class,IO-16315,Imanol Orellana,Consumer,Nueva Gerona,Isla de la Juventud,Cuba,LATAM - Caribbean,OFF-AR-10001418,Office Supplies,Art,0,"BIC Markers, Easy-Erase",253.6,1,35.4
7563,VE-2016-149517,2016,7,20,2016,7,24,Standard Class,ER-14305,Enric Ruiz,Consumer,San José de Guanipa,Anzoátegui,Venezuela,LATAM - South,TEC-CO-10000405,Technology,Copiers,0.4,"Canon Fax Machine, Digital",486,3,-145.8
7564,BR-2015-142545,2015,12,28,2015,12,29,First Class,AP-11230,Ara Puente,Consumer,Goiânia,Goiás,Brazil,LATAM - South,TEC-AC-10004117,Technology,Accessories,0,"Logitech Flash Drive, Programmable",545.6,2,196.4
7565,BR-2015-142545,2015,12,28,2015,12,29,First Class,AP-11230,Ara Puente,Consumer,Goiânia,Goiás,Brazil,LATAM - South,OFF-FA-10004339,Office Supplies,Fasteners,0,"Stockwell Staples, Metal",707.4,3,332.4
7566,CO-2017-133585,2017,9,6,2017,9,10,Standard Class,AP-11485,Aniceto Pérez,Home Office,Medellín,Antioquia,Colombia,LATAM - South,OFF-BI-10003124,Office Supplies,Binders,0,"Cardinal Hole Reinforcements, Durable",883,5,114
7567,MX-2018-155124,2018,12,26,2018,12,30,Standard Class,AE-11320,Ares Espinosa,Consumer,Guadalajara,Jalisco,Mexico,LATAM - North,OFF-PA-10004470,Office Supplies,Paper,0.2,"Green Bar Cards & Envelopes, Recycled",2692.8,3,-404.4
7568,DO-2017-156846,2017,4,2,2017,4,7,Standard Class,AA-10150,Alonso Arévalo,Consumer,Santo Domingo,Santo Domingo,Dominican Republic,LATAM - Caribbean,OFF-ST-10004482,Office Supplies,Storage,0.2,"Rogers Shelving, Industrial",1033.6,4,-39.2
7569,PA-2018-108840,2018,4,26,2018,4,30,Standard Class,AZ-10300,Anselmo Zambrano,Corporate,La Chorrera,Panamá,Panama,LATAM - Central,OFF-BI-10000323,Office Supplies,Binders,0.4,"Wilson Jones 3-Hole Punch, Clear",335.52,6,22.32
7570,PA-2018-108840,2018,4,26,2018,4,30,Standard Class,AZ-10300,Anselmo Zambrano,Corporate,La Chorrera,Panamá,Panama,LATAM - Central,OFF-BI-10000844,Office Supplies,Binders,0.4,"Wilson Jones Hole Reinforcements, Economy",180.36,3,-36.24
7571,BR-2018-145527,2018,10,3,2018,10,4,First Class,DC-13360,Dina Cazares,Home Office,Araçatuba,São Paulo,Brazil,LATAM - South,FUR-CH-10001726,Furniture,Chairs,0,"Office Star Steel Folding Chair, Adjustable",1093.8,3,283.8
7572,BR-2018-145527,2018,10,3,2018,10,4,First Class,DC-13360,Dina Cazares,Home Office,Araçatuba,São Paulo,Brazil,LATAM - South,OFF-ST-10000095,Office Supplies,Storage,0,"Fellowes File Cart, Industrial",4832,2,579.6
7573,BR-2018-145527,2018,10,3,2018,10,4,First Class,DC-13360,Dina Cazares,Home Office,Araçatuba,São Paulo,Brazil,LATAM - South,OFF-ST-10000486,Office Supplies,Storage,0,"Rogers Trays, Industrial",2468.4,3,517.8
7574,VE-2017-134194,2017,7,9,2017,7,13,Second Class,JT-17050,Jairo Tovar,Consumer,Caracas,Distrito Capital,Venezuela,LATAM - South,TEC-AC-10001660,Technology,Accessories,0.4,"Enermax Flash Drive, USB",363.36,2,18.16
7575,VE-2017-134194,2017,7,9,2017,7,13,Second Class,JT-17050,Jairo Tovar,Consumer,Caracas,Distrito Capital,Venezuela,LATAM - South,OFF-EN-10002449,Office Supplies,Envelopes,0.4,"Ames Interoffice Envelope, Security-Tint",938.4,5,-156.6
7576,VE-2017-134194,2017,7,9,2017,7,13,Second Class,JT-17050,Jairo Tovar,Consumer,Caracas,Distrito Capital,Venezuela,LATAM - South,OFF-AR-10000715,Office Supplies,Art,0.4,"Boston Markers, Blue",134.4,7,-39.2
7577,PE-2016-153241,2016,6,24,2016,6,30,Standard Class,AP-11515,Aniceto Puertas,Consumer,Huaraz,Ancash,Peru,LATAM - South,OFF-AP-10001805,Office Supplies,Appliances,0.4,"KitchenAid Toaster, Silver",190.8,6,-57.6
7578,PA-2017-112655,2017,11,20,2017,11,25,Second Class,TA-21175,Teodora Atencio,Corporate,David,Chiriquí,Panama,LATAM - Central,OFF-AR-10000502,Office Supplies,Art,0.4,"BIC Highlighters, Easy-Erase",201.12,4,-10.08
7579,MX-2018-135363,2018,2,13,2018,2,18,Second Class,JS-16660,Jorge Saucedo,Consumer,Tecomán,Colima,Mexico,LATAM - North,OFF-SU-10002785,Office Supplies,Supplies,0.2,"Fiskars Trimmer, Serrated",6817.44,7,1874.04
7580,MX-2016-133942,2016,8,27,2016,8,30,Second Class,VZ-21685,Valerio Zayas,Home Office,Ciudad Valles,San Luis Potosí,Mexico,LATAM - North,OFF-BI-10004644,Office Supplies,Binders,0,"Cardinal Index Tab, Durable",396.8,2,3.6
7581,MX-2016-133942,2016,8,27,2016,8,30,Second Class,VZ-21685,Valerio Zayas,Home Office,Ciudad Valles,San Luis Potosí,Mexico,LATAM - North,OFF-ST-10002720,Office Supplies,Storage,0.4,"Rogers Shelving, Blue",510.84,3,-204.36
7582,MX-2016-133942,2016,8,27,2016,8,30,Second Class,VZ-21685,Valerio Zayas,Home Office,Ciudad Valles,San Luis Potosí,Mexico,LATAM - North,TEC-AC-10004341,Technology,Accessories,0,"Belkin Mouse, USB",13142.4,8,131.2
7583,MX-2017-141943,2017,5,30,2017,6,3,Standard Class,RA-20290,Raimon Acosta,Corporate,Tijuana,Baja California,Mexico,LATAM - North,OFF-LA-10001546,Office Supplies,Labels,0,"Avery Shipping Labels, Adjustable",653.4,3,97.8
7584,BR-2017-110163,2017,12,27,2017,12,31,Standard Class,FG-15010,Faustina Garrido,Corporate,São Paulo,São Paulo,Brazil,LATAM - South,TEC-CO-10004078,Technology,Copiers,0.002,"Sharp Fax Machine, Laser",7164.04,9,2424.6432
7585,MX-2015-121979,2015,10,18,2015,10,23,Standard Class,YP-21910,Yasir Polanco,Consumer,Durango,Durango,Mexico,LATAM - North,TEC-CO-10004034,Technology,Copiers,0.002,"Canon Fax Machine, High-Speed",2447.3,3,166.6956
7586,MX-2015-121979,2015,10,18,2015,10,23,Standard Class,YP-21910,Yasir Polanco,Consumer,Durango,Durango,Mexico,LATAM - North,OFF-AR-10003031,Office Supplies,Art,0,"Binney & Smith Pens, Fluorescent",172.8,3,16.8
7587,VE-2018-125913,2018,5,31,2018,6,2,First Class,RF-20395,Ricardo Franco,Consumer,Caracas,Distrito Capital,Venezuela,LATAM - South,OFF-BI-10004924,Office Supplies,Binders,0.4,"Cardinal 3-Hole Punch, Economy",234,3,-62.4
7588,VE-2018-125913,2018,5,31,2018,6,2,First Class,RF-20395,Ricardo Franco,Consumer,Caracas,Distrito Capital,Venezuela,LATAM - South,OFF-PA-10003416,Office Supplies,Paper,0.4,"Enermax Note Cards, Multicolor",1458.96,1,-826.84
7589,VE-2018-125913,2018,5,31,2018,6,2,First Class,RF-20395,Ricardo Franco,Consumer,Caracas,Distrito Capital,Venezuela,LATAM - South,OFF-EN-10004051,Office Supplies,Envelopes,0.4,"Ames Manila Envelope, Set of 50",115.2,3,-2.4
7590,AR-2018-106565,2018,3,4,2018,3,6,Second Class,LT-17935,Luís Tejada,Consumer,Rosario,Santa Fe,Argentina,LATAM - South,OFF-FA-10003836,Office Supplies,Fasteners,0.4,"Stockwell Rubber Bands, 12 Pack",1469.88,9,-74.52
7591,AR-2018-106565,2018,3,4,2018,3,6,Second Class,LT-17935,Luís Tejada,Consumer,Rosario,Santa Fe,Argentina,LATAM - South,OFF-ST-10002566,Office Supplies,Storage,0.4,"Tenex Lockers, Wire Frame",1230.6,7,-820.4
7592,AR-2018-106565,2018,3,4,2018,3,6,Second Class,LT-17935,Luís Tejada,Consumer,Rosario,Santa Fe,Argentina,LATAM - South,OFF-ST-10004035,Office Supplies,Storage,0.4,"Rogers Box, Wire Frame",2618.4,4,-1178.4
7593,CU-2016-161809,2016,10,10,2016,10,15,Standard Class,AR-11410,Arturo Rocarte,Consumer,Santiago de Cuba,Santiago de Cuba,Cuba,LATAM - Caribbean,OFF-AR-10000703,Office Supplies,Art,0,"BIC Pens, Water Color",228.2,7,61.6
7594,CU-2016-161809,2016,10,10,2016,10,15,Standard Class,AR-11410,Arturo Rocarte,Consumer,Santiago de Cuba,Santiago de Cuba,Cuba,LATAM - Caribbean,OFF-LA-10000039,Office Supplies,Labels,0,"Smead Legal Exhibit Labels, Adjustable",384.8,4,103.2
7595,CO-2018-112095,2018,10,21,2018,10,26,Standard Class,BC-11830,Beltrán Comino,Corporate,Manizales,Caldas,Colombia,LATAM - South,FUR-FU-10003651,Furniture,Furnishings,0,"Deflect-O Stacking Tray, Erganomic",553,5,99
7596,CO-2018-112095,2018,10,21,2018,10,26,Standard Class,BC-11830,Beltrán Comino,Corporate,Manizales,Caldas,Colombia,LATAM - South,OFF-AR-10004881,Office Supplies,Art,0,"Stanley Sketch Pad, Blue",126.8,2,17.6
7597,CO-2018-112095,2018,10,21,2018,10,26,Standard Class,BC-11830,Beltrán Comino,Corporate,Manizales,Caldas,Colombia,LATAM - South,FUR-FU-10000225,Furniture,Furnishings,0,"Rubbermaid Photo Frame, Durable",620,4,61.6
7598,CO-2018-112095,2018,10,21,2018,10,26,Standard Class,BC-11830,Beltrán Comino,Corporate,Manizales,Caldas,Colombia,LATAM - South,OFF-BI-10001833,Office Supplies,Binders,0,"Ibico Hole Reinforcements, Recycled",485,5,150
7599,MX-2018-134222,2018,9,26,2018,9,30,Standard Class,VO-21520,Vera Olmos,Consumer,Culiacán,Sinaloa,Mexico,LATAM - North,FUR-BO-10001621,Furniture,Bookcases,0,"Dania Stackable Bookrack, Traditional",1268,4,265.6
7600,MX-2018-134222,2018,9,26,2018,9,30,Standard Class,VO-21520,Vera Olmos,Consumer,Culiacán,Sinaloa,Mexico,LATAM - North,OFF-LA-10002625,Office Supplies,Labels,0,"Harbour Creations Round Labels, Adjustable",328.4,1,164.2
7601,MX-2018-134222,2018,9,26,2018,9,30,Standard Class,VO-21520,Vera Olmos,Consumer,Culiacán,Sinaloa,Mexico,LATAM - North,OFF-ST-10001358,Office Supplies,Storage,0.4,"Rogers Folders, Wire Frame",378.24,2,-25.36
7602,MX-2018-134222,2018,9,26,2018,9,30,Standard Class,VO-21520,Vera Olmos,Consumer,Culiacán,Sinaloa,Mexico,LATAM - North,TEC-PH-10000647,Technology,Phones,0,"Samsung Office Telephone, VoIP",1122.4,1,67.2
7603,MX-2018-134222,2018,9,26,2018,9,30,Standard Class,VO-21520,Vera Olmos,Consumer,Culiacán,Sinaloa,Mexico,LATAM - North,FUR-FU-10000295,Furniture,Furnishings,0,"Advantus Light Bulb, Black",1693,5,33
7604,PE-2017-106831,2017,12,10,2017,12,14,Standard Class,LV-17470,Leire Velázquez,Home Office,Trujillo,La Libertad,Peru,LATAM - South,OFF-EN-10001346,Office Supplies,Envelopes,0.4,"GlobeWeis Interoffice Envelope, Security-Tint",324.48,2,-37.92
7606,DO-2016-100888,2016,10,24,2016,10,30,Standard Class,JM-16720,Jeremías Montés,Consumer,Santo Domingo,Santo Domingo,Dominican Republic,LATAM - Caribbean,OFF-AR-10001714,Office Supplies,Art,0.2,"Binney & Smith Markers, Fluorescent",5613.44,2,841.84
7607,CO-2018-140123,2018,4,3,2018,4,5,Second Class,RN-20260,Rafel Nieves,Corporate,Bogotá,Bogotá,Colombia,LATAM - South,OFF-AR-10004986,Office Supplies,Art,0,"Boston Pens, Easy-Erase",390.6,7,15.4
7608,HN-2018-109890,2018,8,1,2018,8,5,Standard Class,MM-18535,Marta Manzanares,Corporate,Choloma,Cortés,Honduras,LATAM - Central,OFF-EN-10000890,Office Supplies,Envelopes,0.4,"Ames Peel and Seal, Recycled",120.12,1,15.92
7609,HN-2018-109890,2018,8,1,2018,8,5,Standard Class,MM-18535,Marta Manzanares,Corporate,Choloma,Cortés,Honduras,LATAM - Central,TEC-CO-10001375,Technology,Copiers,0.4,"Brother Copy Machine, Color",153.24,1,-30.76
7610,VE-2018-124716,2018,8,23,2018,8,28,Standard Class,DS-13255,Daniel Santillán,Home Office,Maracaibo,Zulia,Venezuela,LATAM - South,OFF-AR-10000091,Office Supplies,Art,0.4,"BIC Highlighters, Water Color",121.2,1,-34.4
7611,VE-2018-124716,2018,8,23,2018,8,28,Standard Class,DS-13255,Daniel Santillán,Home Office,Maracaibo,Zulia,Venezuela,LATAM - South,TEC-AC-10001243,Technology,Accessories,0.4,"Enermax Mouse, Bluetooth",1194.72,2,-358.48
7612,GT-2015-133844,2015,10,4,2015,10,7,First Class,IO-16315,Imanol Orellana,Consumer,Villa Nueva,Guatemala,Guatemala,LATAM - Central,TEC-PH-10000292,Technology,Phones,0.002,"Samsung Office Telephone, Full Size",10392.77,6,2790.7728
7613,GT-2015-133844,2015,10,4,2015,10,7,First Class,IO-16315,Imanol Orellana,Consumer,Villa Nueva,Guatemala,Guatemala,LATAM - Central,OFF-BI-10004007,Office Supplies,Binders,0,"Avery 3-Hole Punch, Durable",274.4,2,76.8
7614,PE-2016-165463,2016,4,1,2016,4,5,Standard Class,RV-20635,Rodolfo Villaseñor,Corporate,Lima,Lima (city),Peru,LATAM - South,OFF-SU-10003343,Office Supplies,Supplies,0.4,"Kleencut Shears, Steel",2748,5,45
7615,DO-2016-149328,2016,8,1,2016,8,5,Standard Class,VB-21610,Virginia Baeza,Consumer,Santo Domingo,Santo Domingo,Dominican Republic,LATAM - Caribbean,FUR-TA-10003527,Furniture,Tables,0.2,"Chromcraft Wood Table, with Bottom Storage",820.32,3,-71.88
7616,DO-2016-149328,2016,8,1,2016,8,5,Standard Class,VB-21610,Virginia Baeza,Consumer,Santo Domingo,Santo Domingo,Dominican Republic,LATAM - Caribbean,OFF-BI-10000312,Office Supplies,Binders,0.2,"Cardinal Binder Covers, Economy",63.36,1,18.16
7617,DO-2016-149328,2016,8,1,2016,8,5,Standard Class,VB-21610,Virginia Baeza,Consumer,Santo Domingo,Santo Domingo,Dominican Republic,LATAM - Caribbean,OFF-AR-10001529,Office Supplies,Art,0.2,"Binney & Smith Pencil Sharpener, Easy-Erase",2141.76,6,615.36
7618,DO-2016-149328,2016,8,1,2016,8,5,Standard Class,VB-21610,Virginia Baeza,Consumer,Santo Domingo,Santo Domingo,Dominican Republic,LATAM - Caribbean,TEC-PH-10002597,Technology,Phones,0.2,"Apple Signal Booster, with Caller ID",4699.2,5,-176.8
7619,AR-2015-162299,2015,11,8,2015,11,13,Standard Class,AB-11125,Adolfo Baca,Home Office,Mendoza,Mendoza,Argentina,LATAM - South,OFF-ST-10001999,Office Supplies,Storage,0.4,"Tenex Folders, Wire Frame",757.2,10,-76.8
7620,AR-2015-162299,2015,11,8,2015,11,13,Standard Class,AB-11125,Adolfo Baca,Home Office,Mendoza,Mendoza,Argentina,LATAM - South,OFF-SU-10004691,Office Supplies,Supplies,0.4,"Fiskars Scissors, Serrated",4174.56,6,-835.44
7621,AR-2015-162299,2015,11,8,2015,11,13,Standard Class,AB-11125,Adolfo Baca,Home Office,Mendoza,Mendoza,Argentina,LATAM - South,OFF-EN-10003962,Office Supplies,Envelopes,0.4,"GlobeWeis Clasp Envelope, Set of 50",1109.52,6,-55.68
7622,AR-2015-162299,2015,11,8,2015,11,13,Standard Class,AB-11125,Adolfo Baca,Home Office,Mendoza,Mendoza,Argentina,LATAM - South,TEC-AC-10002670,Technology,Accessories,0.4,"Logitech Mouse, Erganomic",2278.2,5,227.2
